0.082343,0.079623,-0.5042,0.61803,-0.52154,-0.10044,0.28984,0.2305,-0.72608,-0.42794,-0.29768,0.065846,-0.84804,0.47668,0.72302,-1.378,-0.6884,0.53744,-0.1526,0.04029,-0.14157,-0.55305,-0.15072,0.41099,0.0014564,0.0074149,0.063783,0.73104,1.1257,-0.0052498,0.28267,-0.40041,0.095827,-0.53333,0.26925,-0.2844,0.6707,0.044651,0.090075,0.18689,-0.12421,0.33447,0.89946,-0.81252,-0.37735,-0.30823,-0.020146,0.27523,-0.15335,-0.62368,-0.13384
-0.11425,0.023591,0.25653,-0.23832,-0.50756,-0.43332,0.27541,0.19722,-0.40737,0.43393,0.063282,0.11175,-0.41659,0.17061,0.67363,0.48041,-0.72398,0.24451,0.11211,-0.26806,0.11549,-0.64047,-0.35371,0.10014,0.53921,-0.4645,-0.0029025,0.59816,0.2792,-0.0041343,0.48294,-0.13818,-0.32694,-0.16827,0.49524,0.16081,0.020799,-0.32768,-0.29179,0.0765,0.077539,0.69974,-0.23682,0.1611,0.2826,0.51803,-0.71075,0.4699,0.082748,-0.25708,0.14448
-0.13636,-0.29143,0.74588,-0.7338,-0.10942,-0.17088,0.096094,-0.36062,-0.8511,0.34409,-0.31208,0.31298,0.08244,-0.12923,-0.22829,0.16035,0.33634,-0.26632,-0.062863,-0.59503,0.12289,0.78269,0.11813,-0.34659,0.4763,-0.47414,-0.58807,0.72103,0.39615,-0.14026,0.4829,-0.57195,0.60852,0.7456,-0.72377,0.018748,-0.23083,-1.07,0.037365,-0.64134,-0.50715,0.60776,0.041591,0.34633,0.15492,0.15179,-0.027238,-0.063127,0.2747,0.27326,0.41785
0.10364,-0.54002,0.88496,-0.48487,0.49672,0.40588,0.52366,-1.0831,0.28974,-0.20504,0.58788,-0.0011325,0.45208,-0.16268,-1.1652,0.7452,0.49021,-0.28823,0.70877,0.00407,-0.38647,0.74152,-0.17345,-0.25877,0.72362,0.13222,-0.67668,-0.27468,0.37192,-0.46624,-0.34367,0.0415,-0.11097,0.88809,-0.63726,-0.059728,-0.13986,-0.79052,0.041859,0.4358,-1.1607,-0.1869,-0.040562,0.39773,0.42025,-0.17762,0.084369,-0.79612,-0.38489,-0.22709,0.19107
-0.017376,-0.22444,0.13384,-1.0956,0.012201,0.89323,-0.04635,-1.0468,0.46591,0.094162,0.84505,-0.31531,0.75436,-0.065089,-1.3888,1.8788,0.7015,-1.0915,-0.31464,0.53565,0.65364,0.050477,-0.2476,-0.065093,0.30278,0.026474,-0.21366,-1.2049,-1.3933,-0.48955,-0.53351,0.63656,-0.50599,0.52248,0.33584,0.83854,0.20675,-0.54953,0.4123,1.0912,-0.35667,-0.62185,-1.3777,1.0081,0.92184,0.41772,-0.089085,-0.62238,0.43038,-0.24955,-0.64898
0.17201,-0.96085,-1.1675,0.17581,-0.13946,0.73934,0.27633,1.1879,1.2837,-0.13596,0.031779,0.24757,-0.021258,-0.44574,0.17354,0.52514,-0.27038,0.14933,0.055954,0.5122,0.74619,-0.61742,-0.15839,-0.44273,-0.12234,-0.087117,0.76842,-0.18306,-0.097933,-0.721,-0.14035,1.4018,-1.1121,-1.1389,0.96137,-0.43762,0.71038,1.2541,0.59038,1.4497,0.47899,-0.77158,-0.4134,-0.333,0.6776,-0.11276,-0.90131,0.20546,-1.4533,-0.10475,-0.25288
-0.10867,0.26226,1.137,0.99139,-0.37473,0.20042,0.15039,-0.58293,-0.3882,-0.40552,0.094194,-0.11243,0.4338,-0.8481,0.049545,-0.27852,0.12285,0.22023,0.53028,-0.58805,-1.5639,0.26507,-0.32045,-0.31799,0.47436,0.34743,0.26285,0.79649,0.30277,0.33398,-0.85745,-1.1042,-0.24092,0.32757,-0.74972,-0.26592,0.40175,-1.081,0.18145,0.16847,-0.75116,0.2356,0.28204,-1.0456,0.74139,0.015587,-0.39877,0.61909,-0.51004,-0.32021,0.76299
0.057062,0.62735,0.54069,-0.4457,0.32317,-0.3522,0.59544,-0.48647,-0.28166,-0.38104,0.5706,-0.33527,0.018223,-0.40302,0.63247,0.3443,-0.692,-0.1761,0.98111,0.29247,-0.35217,-0.57351,-1.0304,0.14427,-0.02218,-0.40981,0.1331,0.0065856,0.29609,0.60988,0.73351,0.20926,-0.65947,-0.20137,0.0081449,-0.18485,-1.0106,0.06935,-0.58182,-0.062957,0.24411,0.13406,-0.062703,0.34652,0.27583,0.73113,-0.78249,-0.69115,-0.24982,-0.2655,-0.87269
0.16271,-0.034831,0.60674,-0.32302,0.31909,0.08786,-0.55475,0.26568,0.17958,-0.57016,0.57011,0.15331,0.74376,-1.1058,0.77867,1.1357,0.047803,-0.62537,0.69569,-0.022,-0.26086,-0.22443,-0.39226,-0.65198,-0.3984,0.65662,0.95572,-0.23704,-0.33367,0.1644,-0.022261,0.26065,-0.79181,-0.15706,0.36429,-0.055923,-0.49344,0.27204,-0.031828,0.48032,0.36763,-0.73423,-1.0327,0.032932,1.4246,0.71485,-1.1514,0.11131,-0.74448,-0.099203,-0.43369
-0.12468,-0.65784,-0.44014,-1.1971,0.40522,-0.57498,-0.52475,0.37671,-0.36434,0.62286,-0.54758,0.29188,0.059486,0.51862,-0.47435,0.42677,0.44938,-0.24227,-1.026,0.095727,1.2566,0.57138,0.62179,0.36228,0.047134,-0.75797,-0.102,0.21062,0.19987,-0.40269,0.96554,0.068883,1.3444,0.56671,0.26034,-0.15698,-0.23433,-0.045207,0.020147,-1.3505,0.15428,0.27193,-0.35582,0.73047,-0.73602,0.30947,0.36317,0.011667,1.0847,0.49911,0.1142
0.0037719,-0.34954,-0.65243,0.52097,-0.47474,-1.3242,-1.1069,0.90977,-0.86289,-0.18095,-0.12024,0.49148,-0.69481,0.89451,1.6221,-0.16908,0.49579,-0.16887,-1.0361,-0.90611,0.81597,0.25858,0.16315,-0.04363,-0.2288,-0.033321,1.1353,0.82733,0.22907,-0.54532,0.28987,0.12576,-0.41845,0.067214,-0.57129,0.080566,-0.27156,-0.08874,-0.17521,-0.39145,1.1338,0.24777,-0.33674,0.83485,0.54661,0.034182,-0.22889,1.2642,0.00097097,-0.48021,1.2813
-0.09361,0.4386,0.25494,-0.12406,0.78394,0.33995,0.20026,-0.90025,0.3119,-0.042388,0.86336,-0.065753,0.4547,-0.3389,-0.67282,1.4937,0.66127,-0.61475,0.37766,0.57481,-0.13536,0.032965,-0.4986,0.10943,-0.23134,0.2836,0.18107,-0.98867,-1.3795,0.18103,-0.82948,0.57647,-0.78094,0.78976,-0.12112,0.60644,-0.81599,0.19549,-0.24883,0.57324,0.2065,-0.95433,-1.1606,1.1727,0.35798,0.47489,0.077903,-0.34166,-0.14995,0.209,-0.87363
0.28841,-1.1679,-1.0169,0.88103,0.49938,0.72688,-0.77851,0.64074,1.4949,-0.58634,0.54725,0.31883,0.58499,0.04336,-0.71474,0.32648,0.88297,0.0084387,-0.47903,0.24896,0.27918,0.29451,0.42808,0.22564,-0.13344,0.52327,0.5722,-1.1025,-0.31591,-1.1979,-1.3424,1.2884,-0.99634,-0.42847,0.40219,-0.11829,1.0075,0.73062,0.74451,0.80909,0.3419,-1.3685,-0.42476,0.070706,0.49502,-0.43454,0.025446,0.49158,-0.45722,-1.0353,0.49317
0.01702,0.1973,0.78033,-0.080297,0.94872,0.062249,-0.75505,0.59839,0.59978,-0.36131,-0.7367,0.06927,1.2192,-1.2285,0.50905,-0.44369,0.28021,-0.099945,-0.017542,-0.54013,-0.5258,0.77179,0.56548,-0.42551,-0.024954,0.80879,-0.35109,0.40164,-0.0005182,0.98277,0.16014,-0.38608,0.51628,-0.039606,-0.14098,-0.53899,-0.23366,0.21563,0.47016,-1.0685,-0.24219,-0.49194,-0.55196,-0.81906,0.40724,0.20642,-0.30618,0.19955,0.13834,0.14496,0.52073
-0.29336,0.094246,0.93429,0.26112,-1.2257,-0.87593,1.2694,-0.15969,-1.6946,-0.33746,0.77615,0.27917,-1.0533,0.21296,0.57655,-0.32847,-0.32407,-0.11763,0.31585,-1.0501,-0.25437,-0.13075,-0.99321,-0.19081,0.89413,-0.80068,0.16664,1.419,1.3878,-0.32578,0.4482,-0.92975,-0.56883,0.3861,-1.6734,0.35191,-0.66394,-1.6584,-0.71,-0.13686,-0.11094,1.1978,0.57505,0.59398,-0.016378,0.56269,-0.8052,-0.15933,-0.56762,-0.035645,0.25983
-0.029221,-0.074984,-0.21636,-1.1621,0.89554,0.06986,0.41227,0.33112,0.61656,0.45018,-0.51296,0.033067,0.51992,-0.33403,-0.15757,0.30767,-0.22055,-0.17778,0.37461,0.6862,0.07912,0.1969,-0.28938,0.25011,0.025779,-0.83753,-0.54072,0.075684,-0.082717,0.43504,1.0002,0.54118,0.36845,-0.2861,0.7062,-0.45703,-0.53422,1.0642,0.095979,-0.56073,-0.12001,-0.18629,-0.5609,-0.05892,-0.54448,0.15372,-0.30622,-1.0221,-0.23768,0.79729,-0.80847
0.27304,0.017811,-0.46376,-0.35926,0.028344,1.2231,0.23287,-0.095143,0.70959,0.15334,-0.25484,-0.26074,0.34508,-0.70977,-0.45058,0.25279,-0.10742,-0.23762,0.19697,1.3793,0.19158,-0.78499,-0.36024,-0.078511,-0.5997,0.42463,0.88368,-0.55689,-0.59571,0.1392,-0.81033,0.26664,-0.35296,-0.61795,1.4195,-0.26204,1.0943,0.68427,0.77454,1.6087,-0.047846,-0.94643,-0.38454,-0.99464,1.1328,0.054396,-0.48563,-0.38617,-0.48071,0.30898,-1.4508
0.015816,0.20915,0.021118,0.74328,0.67752,0.20416,0.7829,0.063381,0.65603,0.59982,-0.52331,-0.030366,-0.10012,0.039643,-0.49713,-0.37623,-0.3173,0.5827,0.5254,0.24237,-0.67686,0.16784,0.26008,0.52359,0.56832,-0.42716,-0.69324,-0.12768,0.28949,-0.29485,-0.64507,0.053354,-0.16317,-0.089474,-0.15353,-0.22964,-0.13668,0.015171,-0.048467,-0.13249,-0.71091,0.16174,0.8314,-0.37711,-1.0139,-0.27224,0.14028,-0.11257,0.078451,-0.14481,0.54214
-0.19121,-0.12674,-0.075525,-0.50234,0.18509,0.087099,-0.068852,-0.36293,0.12174,0.67879,-0.15343,0.4833,0.17209,0.24394,-0.75526,0.71929,0.11479,-0.10693,-0.69244,0.30064,0.643,0.22113,0.47353,0.62387,0.10733,-0.62473,-0.50901,-0.78246,-0.13959,0.12105,0.12639,0.28536,0.48273,0.27996,0.17979,0.26094,0.051407,-0.15065,-0.1286,-0.89757,0.074139,0.097267,-0.56605,0.76932,-0.45996,0.2712,0.60576,-0.48651,1.2959,-0.16419,0.11651
0.20397,0.14138,0.16603,-0.26732,0.86476,0.048802,-0.40633,0.17922,0.35382,-0.32593,-0.26443,-0.47857,0.73905,-0.63005,0.39002,0.47406,-0.13392,-0.11788,0.57169,0.43585,-0.55179,0.12063,-0.0020564,-0.30189,-0.48404,0.59225,0.082841,0.1134,-0.302,0.58978,0.30792,0.30234,0.16143,-0.11417,0.41013,-0.40394,-0.41956,0.52346,0.1145,-0.17772,0.0074818,-0.28501,0.023464,-0.51987,0.20661,-0.035517,-0.032812,-0.1857,-0.52908,0.18458,0.36033
-0.039734,0.86501,-0.28528,0.33051,-0.19553,0.65563,0.30242,-0.74074,0.23616,-0.17423,0.56601,-0.73496,-0.030768,-0.34003,-0.17361,0.44134,-0.373,-0.31936,0.00209,0.6127,-0.48113,-0.77808,-0.60675,0.19641,-0.615,0.24929,0.63195,-0.78468,-0.45105,0.56955,-1.0264,-0.20717,-0.62226,-0.41818,0.56396,0.45292,0.67084,3.5916e-05,0.29607,1.3576,-0.24781,-0.64627,-0.41579,-0.47905,0.4288,-0.2045,-0.2393,0.30474,-0.050737,-0.49689,-0.71448
0.023595,0.59121,0.507,1.674,-0.34645,-0.24035,0.63968,-0.36191,-0.28562,0.85125,-0.56974,0.32305,-0.50483,0.44006,-0.32447,-1.2036,-0.22729,0.68306,0.076766,-0.18307,-1.2141,0.16544,0.27741,0.88894,0.55671,-0.30918,-0.28516,0.39162,0.43616,-0.35611,-1.1068,-0.95741,-0.27825,-0.15699,-0.77239,0.03216,0.58886,-0.94795,-0.21486,-0.34205,-0.64615,0.58099,0.89774,-0.72441,-0.75408,-0.43408,0.57207,1.1455,0.32193,-0.13828,0.96817
-0.081467,-0.43771,-0.20214,-0.59283,0.29024,-0.79868,0.1211,0.78372,-0.072422,0.61914,-0.54471,0.5068,-0.65106,0.32635,0.44112,-0.043757,-0.21427,0.15819,0.10664,-0.0080899,0.41652,0.13125,0.25735,-0.25671,0.20241,-0.25532,0.055162,0.59181,0.36885,-0.32512,0.72447,0.55113,-0.028037,0.097211,-0.063673,-0.55554,-1.0603,0.29124,-0.13554,-0.29095,0.33247,0.42135,0.52786,0.52346,-0.34633,-0.15545,-0.21022,-0.043156,-0.50319,0.7124,0.17581
-0.11345,0.096411,0.34517,0.55392,-0.15077,-0.13139,1.0437,-0.24462,0.070027,0.62507,-0.37534,0.52381,-0.75597,0.10298,-0.27263,-0.61074,-0.52746,0.28816,0.027702,-0.48925,-0.38578,0.12041,0.35881,-0.053354,0.23494,-0.81639,-0.14486,0.3321,0.8957,-0.17136,-0.38057,-0.38619,-0.0065331,-0.0016513,0.00036781,-0.081189,-0.12693,-0.79212,-0.022128,0.34399,-0.75876,0.76426,0.8168,0.37477,-0.44933,-0.45064,-0.27061,0.14986,-0.42914,0.33435,0.26304
-0.05116,-1.0759,-0.31932,-0.087471,-1.2381,0.51778,-0.21215,0.22876,-0.2188,-0.45586,-0.11051,0.41374,0.21582,-0.6597,-0.040621,-0.076846,0.71596,-0.35131,-1.3669,-0.0057872,1.3114,-0.21912,0.29584,-0.23138,-0.7675,0.23565,1.4963,0.25132,0.19207,-0.96567,-0.35953,-0.6448,0.54287,-0.41721,1.0299,0.10449,1.9492,-0.57752,1.1862,0.61637,0.41689,-0.35366,-0.82946,-0.65769,2.0644,0.13529,-0.75382,0.76892,0.12183,0.070467,-0.70141
0.16271,0.24717,0.11333,0.61284,0.049494,-0.67167,-0.92549,0.95237,-0.30062,-0.64681,-1.0057,-0.10758,-0.17216,-0.44811,1.825,-1.8041,-0.40807,0.7618,0.24915,-0.84273,-0.76704,-0.32479,0.25786,0.083049,-1.0645,0.71616,0.71276,1.4492,0.82272,0.12653,0.12754,-1.1814,0.50123,-0.22404,0.36781,-0.92782,0.24621,0.15485,0.10294,-1.2858,0.40226,0.26327,1.2503,-1.5714,0.1936,0.030083,-0.37323,0.95436,-0.045356,-0.10412,0.95435
-0.0042847,0.68393,-0.53483,-0.75863,0.38671,-0.08141,0.21828,-0.28958,-0.23054,0.19754,-0.42237,-0.65923,-0.052444,-0.097789,-0.075343,0.24769,0.038473,0.01164,-0.29278,0.64528,0.31535,0.091398,-0.04262,0.088283,-0.70819,-0.19253,0.43632,0.023803,-0.51663,0.74903,0.073353,-0.27713,0.93346,-0.12214,1.064,-0.00016581,0.38442,0.19348,0.47731,0.023352,-0.11692,-0.064687,0.025583,-0.68153,0.14546,-0.095751,-0.12521,0.31355,0.36555,0.86861,-0.68882
-0.049006,0.38956,-0.58098,2.4727,-0.35787,-0.56592,0.39073,0.25612,0.23319,-0.070555,0.37216,-0.31346,-0.44476,0.80798,0.27331,-1.121,-0.48702,0.63032,-0.059369,-0.064553,-0.96855,-0.39426,-0.073261,0.76096,0.57408,-0.54897,0.69338,0.12856,0.14938,-0.32337,-1.6636,-0.3574,-1.6663,-0.70307,-0.28001,0.17422,0.83576,-0.35582,0.13445,0.31681,-0.21258,0.00059271,0.47384,-0.59686,-0.81182,0.044854,-0.26932,1.56,0.07964,-1.4919,0.74255
-0.13967,0.47586,0.42288,0.83152,0.12848,-0.15683,-0.078796,-0.33514,-0.10924,0.71001,-0.49665,-0.24814,-0.079596,0.51181,-0.96934,-0.63349,0.38068,0.3491,-0.46712,-0.095545,-1.1826,1.2541,0.73989,0.28869,0.98138,-0.057066,-1.0774,0.47699,0.15824,-0.25405,-0.93713,-1.4144,0.33991,0.22413,-1.3814,0.11168,0.10266,-1.3277,0.36816,-0.751,-1.3294,0.59774,0.95082,-0.63362,-1.6475,-0.53044,0.82615,1.008,0.76057,0.023625,1.6426
-0.18155,0.4717,-0.24541,-0.80421,-0.029753,-0.025047,0.13745,-0.34773,-0.36442,-0.5567,0.88966,0.047302,-0.57485,0.42768,0.20463,0.082511,-0.23595,-0.29975,-0.45658,-0.39851,0.57383,-0.64263,-0.59121,0.80856,-0.18875,0.003963,-0.91309,-0.69824,-0.12162,0.35718,0.45751,0.26987,-0.16673,0.64663,-0.63082,0.69723,-0.82409,0.30546,-0.53499,0.0066458,0.32619,-0.25165,-0.50603,1.0642,-0.45929,0.051775,0.49902,-0.86196,0.40713,-0.61516,-0.64444
-0.27143,0.11623,0.65448,-0.0038309,0.0083492,-0.075256,-0.096292,-0.49415,-0.30256,-0.081385,0.30071,0.06246,0.45621,0.12302,-0.19906,0.10932,0.28871,-0.30826,-0.23515,-0.9444,-0.066935,0.73406,0.31548,0.011246,0.59666,-0.3863,-0.80141,-0.06172,0.4549,-0.002798,-0.27654,-0.42863,0.23206,0.5219,-1.2546,0.2649,-0.61685,-1.003,-0.25205,-0.52412,-0.61405,0.27364,-0.26487,0.57724,-0.29903,0.044332,0.2796,-0.18352,0.63353,-0.75153,0.80115
0.026405,0.46374,-1.3377,-0.0014479,0.011334,-0.19504,-0.40677,0.46441,-0.27724,0.040574,-0.28466,-0.35288,-0.49356,0.40691,0.77505,-0.44867,-0.251,0.18342,-1.0187,0.44325,0.37197,-0.8386,-0.18262,0.91639,-0.95444,-0.12892,0.80658,-0.14452,-0.66443,0.31174,0.24502,-0.16669,0.048236,-0.58777,0.8186,0.33063,0.32328,1.0929,0.17472,0.1028,0.87596,-0.47212,-0.27991,-0.3297,-0.38229,0.17695,0.08126,0.98943,0.57598,-0.36488,-0.82799
0.19818,0.54986,-0.10947,0.39266,0.2319,0.28509,0.95077,-0.23434,0.33294,0.19063,0.17885,-0.065531,-0.20031,0.01045,-0.44725,0.054237,-0.85613,0.46988,0.73172,0.54521,-1.0725,-0.35016,-0.29717,0.46037,0.57281,-0.18586,-0.88522,-0.80672,0.016099,0.39643,-0.45126,0.25726,-0.7276,-0.37832,0.04639,0.12621,-0.54753,0.36237,-0.44918,0.18086,-0.3777,-0.077691,0.59636,-0.095827,-1.2305,-0.15987,0.0908,-0.53359,-0.13742,-0.40128,-0.53755
0.08687,0.016273,-0.45473,0.77986,-0.16374,-0.30324,-1.2065,0.47528,-0.17302,-0.13802,-0.933,-0.45005,0.27493,-0.45241,0.92588,-1.0163,0.45794,0.36869,-0.40332,-0.37636,0.081068,0.083363,0.64553,-0.73392,-0.72696,0.86259,1.4392,0.96833,-0.19668,-0.35826,-0.49312,-0.85413,0.59162,-0.36234,0.1966,-0.44166,0.90948,-0.31013,0.79181,-0.42371,0.35463,-0.021554,0.53381,-1.3388,1.1095,-0.11782,-0.30754,1.7291,0.52794,0.51581,1.0202
0.23991,-0.12394,0.28669,-0.57475,0.53555,0.64543,-0.43894,0.38217,0.45405,-0.26144,-0.58238,-0.13615,0.91008,-1.2283,0.20929,0.27989,-0.34569,0.038413,0.36842,0.33346,-0.17875,0.14997,0.53894,-0.59384,-0.39537,0.58786,0.30023,0.25622,0.38827,0.36523,0.26188,-0.1726,0.55463,-0.39697,1.2164,-0.65714,0.36493,0.21315,0.64472,-0.23315,-0.45168,-0.018917,0.25592,-0.89517,0.8192,-0.16921,-0.75187,-0.12367,-0.39969,0.27071,0.17623
-0.068252,0.70089,-0.89927,1.506,-1.0022,-0.14374,0.62502,-0.24726,-0.27246,-0.36941,0.4452,-0.3478,-1.0001,0.40538,-0.13113,-0.43619,-0.4965,0.31261,-0.5819,0.34194,-0.40914,-0.85586,-0.33739,0.27657,-0.09473,0.0040924,0.91607,-0.39045,0.069264,-0.19175,-1.5084,-0.44288,-0.92911,-0.74929,0.24738,0.34745,1.1045,-0.61319,0.22027,0.98984,-0.17939,0.013342,0.49193,-0.6605,0.18359,-0.25391,-0.29747,1.2833,0.22359,-0.68932,-0.28204
0.05388,-0.50423,-0.93048,0.51139,-0.74502,0.19715,1.0459,0.35014,0.219,0.44684,0.013407,0.21766,-0.92228,0.4364,-0.30094,-0.20268,-0.27039,0.1093,-0.41711,0.35278,0.62397,-0.35084,-0.12835,-0.32848,0.064903,-0.7015,0.5532,-0.24329,0.71525,-0.62925,-0.56469,0.68682,-0.91546,-1.0676,0.17519,-0.014655,0.10733,0.041216,0.36847,1.3884,-0.086105,-0.08278,0.018696,0.02613,-0.16114,-0.39205,-0.52669,0.1689,-0.58385,-0.16862,-0.21689
0.16371,-1.3226,-0.40651,-0.80635,-0.2882,-0.2447,-1.042,0.45831,-0.087676,0.23621,-0.024939,1.2263,-0.26519,-0.21361,0.65193,0.85913,0.62649,-0.24316,-0.4999,0.036163,1.6551,0.47864,0.84378,-1.073,-0.71387,0.14165,0.92039,0.070571,0.13997,-0.84218,0.70581,0.97431,0.060775,0.071927,1.0927,-0.3633,-0.30942,0.22448,0.21869,0.218,1.0252,-0.18636,-0.42784,1.2516,1.3033,-0.17746,-0.47954,-0.15298,-0.59211,0.54626,0.38249
-0.022094,0.93104,-0.33893,0.4731,-0.95646,-0.44529,0.3823,-0.099807,-1.2088,0.42416,-0.82139,-0.40741,-1.3407,1.0704,0.47529,-1.8417,-0.74409,0.69294,-0.94787,-0.51667,-0.68301,-0.45123,0.14747,0.94685,0.35402,-0.21754,-0.72681,0.81606,0.70754,0.41335,-0.48085,-1.4689,0.12728,-0.14304,-0.96125,0.099438,0.38454,-0.85261,-0.066371,-0.82301,-0.38826,1.111,1.786,-0.93793,-1.531,-0.28199,0.7939,0.54884,1.4104,-0.48156,0.55114
