-0.029218,0.0082216,-0.059791,-0.026142,0.066562,0.087941,0.0091315,0.081881,0.049196,-0.065464,-0.088891,0.046707,0.0052656,-0.052413,0.040872,0.027091,0.071276,-0.025338,-0.032902,-0.050464,-0.099045,-0.043318,0.074664,-0.066485,0.0070695
-0.084275,0.066091,0.088392,-0.036605,-0.050912,0.082054,0.065637,0.055373,0.0019408,0.016491,0.017914,-0.017414,0.063699,-0.066135,-0.073745,0.0040406,0.010554,-0.063135,-0.066528,-0.08668,-0.014554,-0.0026511,-0.092054,-0.045375,-0.030793
-0.092543,0.038237,0.064647,-0.015086,0.060448,0.093135,-0.012581,0.087195,-0.01169,-0.05584,-0.054444,0.048316,0.084847,0.067423,-0.018488,0.086004,-0.005801,0.04043,-0.0017548,-0.025327,0.020306,0.029204,-0.05372,0.011222,0.086803
0.072843,0.089835,0.021993,-0.017107,-0.0082437,-0.094317,-0.030571,0.051122,0.028035,-0.0099901,0.090955,0.089187,1.6137e-06,-0.014952,0.054125,-0.072071,0.062282,0.049295,0.015974,-0.038234,0.013037,0.014802,-0.051433,-0.084564,-0.052026
0.091944,0.058592,-0.086804,0.0081483,-0.043142,0.0010452,0.01411,-0.091236,0.082014,-0.0024783,-0.067501,0.085801,0.076703,0.027711,-0.020767,0.081632,0.078748,-0.084691,-0.076944,-0.053927,-0.033501,0.059304,-0.10011,-0.042195,0.042179
-0.078826,0.069628,-0.060659,-0.0087423,-0.039023,0.0081117,0.085451,-0.079247,0.086628,-0.0027741,-0.0045924,-0.096897,-0.0039235,0.054273,0.013958,0.093164,0.0056506,-0.08493,-0.071661,-0.0070963,-0.06515,-0.020491,0.0035786,-0.06725,-0.079017
-0.091636,-0.078054,-0.015035,-0.010426,0.067922,-0.049627,0.064965,-0.024307,-0.090958,0.046646,-0.065056,-0.09153,0.016428,0.056733,0.034412,-0.038468,0.0071223,-0.061124,0.0060266,-0.054763,0.034229,-0.021748,-0.051929,0.01422,-0.07029
-0.040955,-0.080557,-0.021268,0.070572,0.021296,-0.025347,0.027598,0.021975,-0.031008,-0.063784,0.085037,0.0016487,0.086331,-0.0062485,0.082255,0.055494,-0.0012031,-0.092272,-0.049474,-0.011879,0.073412,0.078543,0.023762,-0.0059429,0.061639
-0.02613,0.031727,-0.028853,-0.071572,-0.0063884,-0.087512,0.0088933,0.088026,-0.060004,-0.087145,-0.010338,-0.019857,0.08945,0.03218,0.043788,-0.074259,-0.00094869,0.080938,0.032748,-0.014585,-0.03447,0.093547,0.048411,-0.033184,-0.023176
0.013017,0.044204,-0.017131,0.02162,0.089797,0.067758,-0.021899,-0.043157,0.06363,-0.0014724,-0.0055678,-0.067487,-0.076043,-0.037478,0.091975,-0.080343,-0.045179,-0.026097,0.027271,-0.076791,-0.090422,-0.035825,0.086408,0.077106,0.043452
0.029624,0.022109,-0.054483,0.039521,-0.059453,0.074918,-0.084067,-0.033667,0.067251,-0.071995,0.04757,-0.0051998,-0.037565,0.019466,-0.054716,0.037249,-0.038806,-0.058636,-0.033642,0.082445,0.031888,0.047827,0.089947,-0.013715,-0.037548
0.067465,-0.019582,0.044587,0.026842,0.069484,-0.020794,0.093918,-0.035232,-0.087443,-0.02933,0.062806,0.061242,-0.032778,0.079268,0.024588,-0.081458,0.033998,-0.026751,-0.06592,-0.085681,0.059731,0.073707,-0.092833,-0.047606,-0.084958
-0.028198,-0.024021,0.038083,-0.011135,0.072113,-0.056415,-0.074949,-0.050358,0.021024,0.018232,0.0066548,0.028921,0.049214,-0.036926,-0.039145,0.0035171,0.041908,0.078271,-0.033514,-0.052321,-0.073035,-0.033451,-0.087397,-0.032386,-0.074454
0.016273,0.073251,0.075887,0.0066856,0.048451,-0.015831,-0.090649,-0.057183,-0.051937,0.010961,-0.080397,-0.015076,0.014767,0.064811,0.033423,0.059313,-0.080727,0.013489,-0.074866,0.040972,-0.034771,0.035863,0.071191,-0.094403,-0.013346
-0.031131,0.055799,0.05103,0.029914,-0.020095,-0.050106,-0.071089,-0.054545,0.022538,0.017932,0.088747,0.001317,0.083615,-0.050527,0.0085571,-0.079956,0.061649,-0.061565,0.011158,0.06069,0.08653,0.028707,-0.053999,-0.080299,-0.025834
0.090815,-0.035866,-0.057218,-0.068431,0.080627,-0.014336,0.015949,-0.091919,-0.0058328,0.06478,-0.081042,-0.039612,-0.020801,0.035243,0.082441,0.088471,0.022779,0.069381,-0.043784,-0.020602,-0.05209,0.092144,-0.081145,0.035472,-0.023176
0.038614,-0.063221,-0.10103,0.014186,0.094694,0.015725,0.073511,-0.077588,0.031873,-0.022064,-0.044631,-0.081817,-0.086289,-0.066963,0.090746,0.073624,0.01603,-0.0076135,-0.080925,0.051048,0.0024468,-0.092234,0.06203,0.057443,-0.080268
0.0013703,0.10668,-0.0056408,0.058148,-0.054439,0.010483,-0.085325,-0.11393,-0.01737,-0.052944,-0.10102,0.064396,-0.029899,0.075211,-0.083701,-0.08485,0.049431,-0.019322,-0.047338,-0.026686,-0.018087,0.088894,0.087283,-0.04571,0.042
-0.021477,-0.0012478,-0.048845,-0.016162,0.087471,0.017728,0.064753,-0.063722,-0.031099,-0.023706,-0.069097,0.13879,0.092009,0.094948,-0.11657,-0.01722,0.047757,-0.056211,-0.064505,0.063851,-0.023179,0.10565,0.0030453,0.058939,0.060034
-0.019121,0.016269,-0.06699,-0.074837,-0.010773,0.12149,-0.075813,-0.075576,0.04591,0.069848,0.063021,0.15923,0.00012286,0.1063,-0.061738,0.061702,-0.011957,-0.079074,-0.037846,0.09973,0.080745,-0.0058953,-0.06677,0.039291,0.036288
0.039017,-0.06945,0.09212,0.10578,-0.028198,-0.059701,0.072853,-0.067353,-0.079428,-0.061589,0.093536,0.14713,-0.068571,0.097867,-0.0051977,0.073886,0.06428,-0.07838,0.02287,0.018009,-0.077885,-0.033136,0.017763,-0.043987,0.07843
-0.071809,0.057992,0.014468,-0.087123,0.010853,-0.050339,0.015818,-0.013896,0.025852,-0.051605,0.097148,0.042621,0.081099,-0.019156,0.049086,-0.0080262,0.046771,-0.091072,0.080418,-0.07321,-0.080515,0.0071821,0.062344,-0.02637,-0.033075
-0.066663,0.081364,-0.015017,-0.036659,-0.09787,-0.053941,0.0044398,-0.037966,0.0033134,0.072924,-0.040117,0.061923,0.035651,0.11186,-0.082953,0.029279,0.0075029,0.067807,0.034559,-0.010123,-0.01528,-0.01539,-0.032537,-0.076629,-0.0034299
0.052969,0.0017481,0.0031766,-0.03072,0.014182,0.073713,0.04154,-0.063412,-0.079736,-0.065789,-0.10854,-0.067938,-0.081252,0.12266,-0.03447,-0.00863,0.051649,-0.031385,0.017737,0.050874,0.12859,-0.030009,-0.015895,-0.084241,0.075125
0.084432,0.10112,-0.021855,-0.017322,0.026699,0.020515,0.08719,0.13076,-0.027132,0.06811,0.025079,-0.019546,-0.028581,-0.12992,-0.075697,0.043525,0.048144,-0.032612,0.057774,0.072742,0.001194,0.14956,0.18646,-0.068725,-0.0097757
0.026622,-0.014859,-0.0035297,0.030134,0.040315,0.01881,0.0045279,0.12371,-0.19719,-0.028224,0.31906,-0.0052341,0.017639,-0.18384,-0.090902,-0.071046,-0.048246,0.03954,-0.071443,0.036204,0.073645,0.20772,0.26623,-0.12294,0.018133
0.040215,-0.092091,0.0062714,0.083934,-0.079113,-0.053959,0.082926,-0.057467,-0.040965,0.031095,-0.044498,-0.010596,-0.0011598,-0.017511,-0.0054928,-0.05779,-0.075413,0.081366,-0.072599,-0.032892,0.060037,-0.063738,0.015395,0.07238,0.083676
-0.0088947,-0.038187,-0.057598,0.043853,-0.071703,-0.068545,0.039057,-0.020876,-0.045589,-0.041105,0.0082021,-0.065295,-0.091887,-0.093529,-0.0021477,0.080882,0.089276,-0.025786,0.0062483,-0.029194,0.0017702,-0.077296,-0.037814,-0.021819,0.05297
-0.068585,-0.0096116,0.081489,-0.037018,0.045064,-0.038311,-0.0046689,0.025396,0.035984,-0.014434,-0.083875,-0.021238,0.06548,0.071033,0.0066924,0.065137,-0.024882,0.074458,0.072705,0.023448,-0.022124,-0.048767,0.10305,0.024839,0.047514
0.072083,-0.0059071,-0.043069,-0.0029517,-0.089071,-0.052064,0.007695,-0.019473,0.048424,0.062457,0.012212,0.011776,0.018682,0.011347,-0.0052863,-0.030272,0.059514,0.057741,-0.041582,-0.054737,-0.048279,-0.054845,0.011069,0.0044761,-0.036894
0.063516,-0.080108,-0.018824,0.075825,0.071318,-0.052053,-0.050574,0.082371,0.028549,-0.041504,-0.072755,0.039866,0.014551,-0.070537,-0.063822,0.042243,-0.089941,-0.044317,0.087717,-0.090428,0.055863,0.054235,-0.076868,0.040774,-0.086072
-0.08329,0.055014,0.05242,0.092719,0.084686,0.044307,0.087111,-0.070431,0.032016,-0.022812,0.007425,0.083194,0.074946,-0.052368,-0.078447,-0.054134,0.034399,-0.012795,-0.0027976,0.041923,-0.034751,0.06401,0.060778,-0.037456,0.059744
-0.090089,0.064246,-0.0021229,-0.075565,0.015077,-0.066265,0.07983,0.043065,-0.067417,-0.055638,-0.0013899,-0.039555,0.030938,-0.07584,0.051298,-0.03905,-0.064454,-0.046366,0.08945,-0.056229,0.077122,-0.064464,-0.0054288,0.083202,-0.069183
0.053644,0.032469,0.043969,-0.061423,-0.025475,0.039705,-0.014367,-0.048331,0.072474,0.03731,0.035067,-0.092337,0.028036,-0.084449,0.041398,0.092109,0.03827,0.047692,0.013911,0.085466,-0.077316,0.079285,0.0053476,-0.031744,0.066178
-0.090738,-0.062338,0.0011906,0.077897,0.040939,0.070336,-0.031807,-0.068915,-0.087754,0.0045231,-0.015343,0.075156,0.060782,0.047845,0.082994,-0.033957,0.022693,0.048959,-0.048325,0.01091,0.082794,-0.012829,-0.095154,0.081918,-0.056299
0.1071,-0.049677,0.064325,-0.089024,-0.083146,-0.065304,-0.038533,0.021772,-0.012554,-0.00078113,-0.014745,0.12735,-0.088978,-0.00049041,0.082792,-0.081474,-0.038753,-0.13527,0.036504,0.0018287,0.027974,0.0033517,-0.24698,-0.035275,-0.0060546
0.010991,-0.17756,0.1738,-0.1159,-0.086404,0.1615,-0.079551,0.13193,0.19541,-0.034284,-0.16742,0.20354,-0.0067412,0.2597,0.18205,0.059313,0.053134,-0.052107,0.062126,-0.048509,-0.19572,-0.058676,-0.46508,0.097681,0.027719
-0.0093898,-0.066884,0.13845,0.050507,0.045013,0.14483,-0.026565,0.028534,0.065489,0.01436,-0.2646,0.1457,-0.034663,0.15265,0.1917,0.075075,-0.0020812,-0.12035,0.018158,-0.042189,-0.20514,0.012917,-0.22984,0.040517,0.062125
0.090948,-0.2715,0.24884,0.075552,-0.076768,0.17517,-0.012001,-0.35017,-0.2492,-0.12899,-0.37528,0.48498,0.064999,0.49913,-0.048286,0.030531,0.027028,-0.084837,-0.22267,0.22675,-0.10226,0.3252,-0.01608,0.049907,-0.029756
0.11361,-0.11485,0.064477,0.16077,-0.03397,0.059623,-0.087001,-0.47788,-0.20829,-0.25334,-0.21633,0.52864,0.057418,0.53372,-0.15445,0.059676,0.015384,0.035208,-0.42491,0.32255,-0.28775,0.50398,0.042366,-0.072967,0.01371
0.00064655,0.064843,-0.02151,0.098417,-0.13948,-0.010527,0.037828,-0.26942,0.039441,-0.14563,-0.093896,0.21649,0.097656,0.18783,-0.024873,0.017915,0.10639,0.076618,0.0047169,0.1386,-0.098108,0.17187,0.059455,-0.012678,0.022264
-0.091678,0.0056687,-0.17435,-0.023988,-0.10919,0.068417,0.044205,-0.084683,0.20372,-0.056144,-0.011264,-0.045612,0.052183,0.063686,0.19108,0.01885,-0.060149,0.1685,0.10822,0.032685,-0.1977,0.068073,0.10058,-0.06095,-0.087425
0.0073254,-0.1363,-0.13729,0.033429,-0.087923,0.003988,-0.038397,-0.14826,0.11549,-0.16167,-0.061344,-0.014792,-0.03894,-0.098473,-0.057175,-0.066211,-0.0078148,-0.00092642,-0.086727,0.079349,-0.24919,-0.0027954,0.090352,-0.0077192,0.15705
0.10058,-0.20798,-0.11809,-0.19842,0.056811,0.088077,0.0035281,0.008686,-0.052575,-0.19123,-0.2634,0.034088,-0.082447,0.039315,0.16861,0.077481,-0.12039,0.00827,0.11942,0.22479,0.13396,0.1395,-0.24605,0.028339,0.28549
-0.010581,-0.25601,0.066324,-0.29448,-0.11617,0.098595,0.016536,0.2912,-0.21432,-0.07479,-0.069632,0.20659,-0.13097,0.39708,0.24367,0.040456,-0.073895,-0.16909,0.13066,0.23646,0.30064,0.27557,0.037556,-0.065069,0.14866
0.13295,-0.30552,-0.054165,-0.12392,-0.27268,0.24678,0.050254,0.52437,-0.34221,0.086337,0.18289,0.12724,0.10744,0.26508,0.2382,0.00027417,-0.1818,-0.37375,-0.014966,0.13346,0.23549,0.20717,0.32103,-0.11521,0.068757
0.078651,-0.27285,0.011359,-0.085237,0.087032,0.17444,0.086538,0.17374,0.087738,0.10726,0.093078,0.038846,0.13304,0.104,0.22723,0.074854,-0.11066,-0.16885,0.013337,0.010474,0.10295,-0.093398,-0.12725,0.082459,0.099583
0.07892,-0.17708,-0.094838,-0.08729,-0.063663,0.11517,0.078924,0.0073199,0.082388,0.066225,-0.12504,0.12345,-0.089681,0.075913,0.14219,0.074599,0.065054,-0.12114,0.11852,0.061794,0.087792,0.0069683,-0.16169,0.029815,0.1175
0.09892,-0.21421,-0.037746,-0.23569,0.030838,0.018022,-0.10139,0.13839,0.025171,0.079651,-0.063615,0.1571,0.078292,0.13354,0.10665,-0.071355,-0.043486,-0.047498,0.064433,-0.011462,0.019328,-0.030013,-0.1754,-0.037538,0.013675
-0.058335,-0.019284,-0.081313,-0.062782,-0.0056831,-0.016739,-0.091823,-0.060921,0.032478,0.027325,-0.056428,-0.027781,0.022319,0.003982,0.075269,-0.077153,0.084978,-0.069489,0.052758,0.091123,-0.0019817,-0.0089712,0.010665,0.08798,-0.041702
0.0817,-0.045253,0.0533,-0.034271,-0.044003,-0.071595,0.092298,-0.082364,0.048267,-0.040467,0.036119,0.024548,-0.07319,-0.015932,-0.040151,-0.071605,0.010402,-0.035499,-0.078403,-0.078815,-0.010926,0.038888,0.068277,-0.018483,0.034803
-0.012844,-0.053834,0.041618,-0.017038,0.079519,0.027569,-0.022223,-0.027495,-0.063235,0.014552,0.036391,0.02047,0.08493,0.04897,-0.055486,0.021496,0.038956,0.067329,-0.0015879,0.068934,0.034816,-0.071909,0.083373,-0.093806,-0.064212
0.024962,-0.055572,0.034769,0.0092214,0.053565,-0.043732,-0.047638,0.083069,-0.06676,-0.052893,0.013057,0.031788,-0.040964,0.004589,-0.053624,0.012562,-0.025761,-0.0020715,-0.011296,0.083068,0.084489,0.066526,-0.075618,0.061868,-0.040748
0.0030819,-0.065093,-0.010974,-0.034174,0.022315,-0.029737,0.026888,0.069974,0.063328,0.0094696,0.023798,-0.045646,-0.08018,-0.091015,0.011025,-0.004336,-0.085678,0.0091292,-0.040255,-0.088132,0.038426,0.0089062,0.0065919,0.057138,-0.065907
0.071325,-0.059773,-0.027421,0.061918,0.12948,0.11243,0.060093,-0.025795,0.058245,0.077047,-0.0024218,0.15388,0.023345,-0.070498,0.14035,0.022437,0.048194,0.030822,0.10492,-0.039054,-0.10532,-0.039811,-0.18726,-0.040262,0.012709
0.092019,-0.28515,0.17916,-0.054111,-0.12992,0.057393,-0.11285,-0.0071846,0.060559,0.081608,0.038013,0.25427,0.074921,0.11522,0.41412,0.021419,0.080432,-0.015902,0.15215,-0.060733,-0.14114,-0.11634,-0.6823,-0.0071265,0.14341
0.22197,-0.23048,0.23403,-0.037474,0.10877,0.37467,-0.19807,-0.25172,0.17008,-0.027215,-0.26689,0.55465,0.15813,0.088857,0.62399,0.02294,0.041085,-0.08495,0.017817,0.10656,-0.21363,-0.0063405,-0.42902,-0.031672,0.08473
0.15439,-0.28908,0.30778,-0.23395,0.13311,0.24915,0.084453,-0.087573,0.12751,0.11001,-0.2852,0.3992,0.34304,-0.13213,0.35683,0.10443,0.19258,-0.0038234,-0.2434,-0.022368,-0.41943,0.14279,0.065832,0.018517,0.17992
0.30225,-0.30007,0.44008,-0.063669,-0.26873,0.12059,0.10331,-0.36409,-0.15817,-0.096692,-0.028159,0.18089,-0.18956,0.033753,-0.20879,-0.0060274,0.11019,0.16826,-0.36504,0.26757,-0.38348,0.26687,-0.051885,0.027933,0.1591
0.19949,-0.094806,0.21831,0.23213,-0.24966,-0.39405,0.049839,-0.54004,-0.12986,-0.36273,0.32323,0.10977,-0.34921,0.0031399,-0.49954,0.037269,0.20932,0.20558,-0.08155,-0.027281,-0.24251,0.078129,-0.070362,-0.061969,0.093186
-0.014357,0.10219,0.010878,0.41118,-0.23645,-0.66994,0.052919,-0.30492,-0.12705,-0.10646,0.2725,-0.20233,-0.030827,0.13728,-0.13879,-0.049018,0.23419,0.23264,-0.15525,-0.10249,0.29182,0.025443,0.24541,-0.068205,-0.13274
-0.030403,-0.11869,-0.22374,0.28054,0.080312,-0.60101,-0.12924,-0.29428,0.068599,-0.0021479,0.14496,-0.2274,0.19009,0.081156,-0.057911,-0.062367,0.14566,0.33841,-0.2736,-0.10181,0.46774,-0.029638,0.34964,0.0059508,-0.38444
0.056777,-0.36944,-0.55752,0.45996,0.092088,-0.15379,-0.23648,-0.26475,0.12472,-0.49526,-0.29282,-0.016528,-0.029431,-0.12553,-0.21699,0.02539,-0.22215,0.33607,0.084657,0.10349,-0.22785,0.041186,0.062161,-0.024275,0.0057273
0.031177,-0.50873,-0.15536,0.038459,-0.13872,0.37374,-0.077905,-0.24246,0.0067166,-0.24179,-0.50224,0.051988,0.032932,0.4296,-0.16692,-0.053982,-0.56928,0.30905,-0.15416,0.18907,-0.11609,0.067005,-0.23058,-0.022072,0.27619
0.20513,-0.59449,-0.099752,-0.69094,-0.38993,0.55676,-0.069885,0.13756,0.12471,0.29839,-0.13013,0.21726,0.20248,0.65938,0.24978,0.047333,-0.43701,-0.064985,-0.011903,0.095849,0.13737,-0.057229,-0.12557,0.18186,0.3905
0.13843,-0.46802,-0.1181,-1.0703,-0.40941,0.46055,0.037277,0.42133,0.038215,0.56161,0.19273,0.044992,0.0053366,0.70688,0.44476,0.10268,-0.20598,-0.26854,0.38429,0.10423,0.29083,0.040788,-0.49309,0.19374,0.48025
0.15465,-0.21161,-0.10113,-0.45658,-0.059512,0.158,0.074248,0.27863,0.025328,0.41732,0.44132,0.21116,0.035507,0.38986,-0.022236,0.072122,-0.25996,-0.11209,0.048464,0.14748,0.34623,-0.11225,-0.23346,0.074382,0.12572
0.10935,-0.26949,-0.028402,-0.23937,-0.016555,-0.022987,0.053793,0.14339,0.058297,-0.017618,-0.23918,0.30281,0.11169,0.29398,0.15876,-0.043399,-0.19821,-0.39183,0.10869,0.0066431,0.20713,0.011799,-0.57821,0.075617,0.029741
0.0053562,-0.57522,0.14222,-0.51141,-0.0637,-0.13016,-0.018452,0.15133,-0.15035,-0.11705,-0.37988,0.30468,-0.062109,0.44794,0.40301,0.072445,-0.11653,-0.46994,0.08197,0.11316,0.36539,0.13272,-0.39952,0.044937,0.017141
0.10538,-0.12344,-0.004499,-0.15462,-0.051322,0.11302,-0.062151,-0.0168,-0.071552,0.041838,-0.13735,0.0027212,0.082297,0.13693,-0.018173,-0.029067,-0.069937,-0.16221,-0.038661,0.036857,0.14475,0.14169,-0.090112,-0.038304,-0.061259
0.071038,0.042043,-0.065458,-0.042891,0.081166,-0.039784,-0.087489,0.021496,-0.020324,0.024502,-0.086335,0.081158,-0.045427,0.02339,-0.047403,0.090533,-0.035849,0.081675,-0.071084,0.063832,0.031785,0.045298,-0.029932,0.040357,0.084964
0.038294,-0.028022,0.045711,-0.039007,-0.0058393,0.049184,0.0077286,0.058554,-0.066138,-0.056924,0.050282,-0.038579,-0.00051236,0.024756,-0.014394,-0.058289,-0.08216,-0.074435,-0.01141,-0.021214,-0.047476,0.027057,0.027962,0.023243,-0.089453
-0.048377,0.041358,0.047178,0.073548,0.0043219,-0.059758,0.052193,0.024818,0.083843,-0.0015641,-0.028884,0.05855,-0.034408,0.09194,-0.025694,-0.077482,-0.091229,0.004662,-0.076257,0.079446,0.041044,-0.0068555,-0.04105,0.063204,-0.088134
0.017472,0.026342,-0.047519,-0.024291,0.10303,0.013084,0.063971,0.020717,-0.086042,-0.089641,-0.0075404,0.029034,0.04011,-0.027064,-0.0033839,-0.062154,-0.075059,0.018597,-0.048533,-0.026129,-0.073574,0.09329,-0.0031388,0.049503,0.070278
0.067613,-0.0029199,-0.12055,-0.030113,0.21442,0.21136,-0.13044,-0.23781,0.082113,-0.00055819,0.014393,0.23511,-0.016254,-0.22818,0.27707,-0.091911,0.028954,-0.024413,0.060174,-0.030738,0.10691,-0.14106,-0.32531,-0.033032,0.15678
0.16313,-0.22992,0.18952,0.12523,0.028349,0.33512,-0.086697,-0.15755,-0.0029251,0.13505,-0.20162,0.41914,0.1728,0.23347,0.6803,0.0029669,0.18937,-0.08325,0.10589,-0.069188,0.38187,-0.22468,-0.74863,0.11342,0.3737
0.31109,-0.36405,0.18423,0.16657,0.16274,0.32814,-0.01541,-0.33401,-0.171,-0.12202,-0.4686,0.28274,0.31971,0.15427,0.67127,0.17293,0.36757,0.040565,0.010235,0.15005,0.25186,-0.024861,-0.039587,0.096918,0.25308
0.38242,-0.5248,0.302,-0.34972,-0.14561,0.13301,-0.12666,-0.076881,-0.13923,-0.22047,-0.42954,0.15823,-0.13659,-0.099283,0.40521,0.1796,0.248,-0.045249,-0.2292,0.22776,0.034828,0.14532,0.11651,0.15542,0.16761
0.20865,-0.14443,0.56867,0.12204,-0.35397,-0.47905,0.089071,0.048819,-0.30964,-0.54966,-0.082565,0.020728,-0.53943,-0.28104,-0.16637,0.093967,0.43472,-0.086819,0.15809,0.68369,0.061336,-0.24947,-0.11971,0.083596,0.069558
-0.066879,0.30829,0.42216,0.9781,-0.15569,-1.1814,0.044989,-0.10039,-0.40941,-0.56029,0.52628,-0.36969,-0.37251,-0.52152,-0.73639,0.096036,0.31782,0.013678,0.54052,0.48432,0.90178,-0.6222,0.66307,0.002083,-0.35382
-0.14825,0.31032,0.44063,0.61242,-0.020491,-1.3891,-0.14973,-0.11234,-0.086564,-0.053995,0.3632,-0.22357,0.073606,-0.22277,-0.56779,0.045833,0.14325,0.33162,-0.14288,0.093798,1.2523,-0.26936,0.78159,0.047091,-0.67496
0.099542,-0.045006,0.10287,0.3659,0.21748,-1.2338,-0.43022,-0.70172,0.25808,0.66702,0.384,0.12457,0.44124,0.069859,-0.17399,-0.0016717,-0.19807,0.67595,-1.1056,-0.5062,0.66086,0.21634,0.47216,0.07551,-0.56665
0.20249,-0.36244,-0.19868,0.59836,0.45207,-0.073248,-0.33489,-0.98143,0.093173,-0.24621,-0.016192,-0.0055349,0.3417,-0.21759,-0.5082,-0.089549,-0.22364,0.94858,-0.32129,0.052606,0.00030556,-0.3312,0.34198,0.0032811,0.064261
0.40147,-0.92899,-0.22525,0.26197,0.39884,0.57966,-0.25006,-0.63815,-0.095853,-0.40701,0.44283,-0.13482,0.25174,-0.15802,-0.3717,-0.21549,-0.46455,0.83834,0.19836,0.28738,-0.5508,-0.42054,-0.25295,-0.21767,0.41435
0.46768,-0.84421,0.045243,-0.64988,-0.40497,0.16144,0.10778,0.30701,0.10658,0.51185,0.88394,-0.21624,0.22392,0.13717,-0.19093,-0.051403,-0.51477,0.44975,0.42172,-0.050335,-0.14131,-0.23014,0.032632,-0.12169,-0.046315
0.20164,-0.10224,0.34078,-1.318,-0.45163,0.26189,0.11522,0.25706,0.24945,0.80607,0.08312,0.14737,-0.18808,0.39034,0.23522,0.28083,0.087228,-0.16618,0.61626,0.34847,0.17776,-0.54906,-0.33339,0.14428,0.43161
-0.09612,0.17653,-0.13105,-0.92724,0.33206,0.3171,0.11954,-0.32507,0.017039,0.60368,0.54924,0.15352,-0.18597,-0.065189,-0.32313,0.0030523,0.046172,0.16551,0.5375,0.57851,-0.096732,-0.065006,-0.49741,-0.17884,0.50713
-0.19969,-0.19397,-0.15765,-0.20042,0.44314,0.097843,-0.046442,-0.24451,0.1922,0.13953,0.099753,0.37786,0.062265,0.047788,-0.30206,-0.22893,-0.31884,-0.12756,0.28091,0.33273,-0.12715,0.16694,-0.61913,-0.012349,-0.037657
-0.056174,-0.34806,0.040184,-0.18964,-0.13817,0.087691,-0.041725,0.025653,0.034675,-0.29455,-0.50954,0.46642,0.056757,0.50308,0.33414,-0.14242,-0.33839,-0.79237,-0.019246,0.065454,0.42126,0.011332,-0.52275,0.072081,-0.20807
-0.026776,0.10369,0.11532,-0.011424,-0.092626,0.28169,0.080048,-0.057724,-0.00037101,-0.20214,-0.37367,0.22526,0.17458,0.26238,0.029253,0.13628,-0.033864,-0.19221,-0.19627,0.024168,0.28554,0.1801,0.057841,0.083093,-0.014491
